Item Branch 2nd Item Number,Item Branch Category Code 6,Item Branch G/L Category,Item-Branch Key,Item Branch Reorder Quantity,Short Name
915409,5020,MKTG,CR-10009,0,10009
915409,5020,MKTG,CR-10009,0,10009
14137,1055,SHUB,PC-10258,0,10258
14137,1055,SHUB,PC-10258,0,10258
22513,1025,TFAB,CR-10494,0,10494
22513,1025,TFAB,CR-10494,0,10494
24832,1015,SRCW,CR-10542,0,10542
24832,1015,SRCW,CR-10542,0,10542
31847,5020,MKTG,CR-10106,0,10106
31847,5020,MKTG,CR-10106,0,10106
37738,1010,AXLE,CR-10610,0,10610
37738,1010,AXLE,CR-10610,0,10610
60004,1050,AFAB,CR-10074,0,10074
60004,1050,AFAB,CR-10074,0,10074
61500,1030,TMTG,CR-10312,0,10312
61500,1030,TMTG,CR-10312,0,10312
62885,5020,MKTG,CR-10557,0,10557
62885,5020,MKTG,CR-10557,0,10557
2593,1045,SMWN,CR-10051,0,10051
2593,1045,SMWN,CR-10051,0,10051
29293,1035,ACCE,CR-10888,0,10888
29293,1035,ACCE,CR-10888,0,10888
31848,5020,MKTG,CR-10107,0,10107
31848,5020,MKTG,CR-10107,0,10107
37739,1010,AXLE,CR-10611,0,10611
37739,1010,AXLE,CR-10611,0,10611
61143,1025,TFAB,CR-10265,0,10265
61143,1025,TFAB,CR-10265,0,10265
61501,1030,TMTG,CR-10313,0,10313
61501,1030,TMTG,CR-10313,0,10313
14919,1055,SHUB,PC-10269,0,10269
14919,1055,SHUB,PC-10269,0,10269
14211,1015,SRCW,CR-10260,0,10260
14211,1015,SRCW,CR-10260,0,10260
16554,1015,SRCW,CR-10340,0,10340
16554,1015,SRCW,CR-10340,0,10340
26502,1015,SRCW,CR-10654,0,10654
26502,1015,SRCW,CR-10654,0,10654
31849,5020,MKTG,CR-10108,0,10108
31849,5020,MKTG,CR-10108,0,10108
35058,1015,SRCW,CR-10355,0,10355
35058,1015,SRCW,CR-10355,0,10355
38248,1010,AXLE,CR-10705,0,10705
38248,1010,AXLE,CR-10705,0,10705
39412,1050,AFAB,CR-10921,0,10921
39412,1050,AFAB,CR-10921,0,10921
60006,1010,AXLE,CR-10075,0,10075
60006,1010,AXLE,CR-10075,0,10075
800537,1015,SRCW,CR-10054,0,10054
800537,1015,SRCW,CR-10054,0,10054
14926,1055,SHUB,PC-10270,0,10270
14926,1055,SHUB,PC-10270,0,10270
2596,1025,TFAB,CR-10052,0,10052
2596,1025,TFAB,CR-10052,0,10052
14227,1015,SRCW,CR-10261,0,10261
14227,1015,SRCW,CR-10261,0,10261
16557,1015,SRCW,CR-10341,0,10341
16557,1015,SRCW,CR-10341,0,10341
26503,1015,SRCW,CR-10655,0,10655
26503,1015,SRCW,CR-10655,0,10655
28653,1025,TFAB,CR-10820,0,10820
28653,1025,TFAB,CR-10820,0,10820
31850,5020,MKTG,CR-10109,0,10109
31850,5020,MKTG,CR-10109,0,10109
34526,1015,SRCW,CR-10282,0,10282
34526,1015,SRCW,CR-10282,0,10282
60715,1015,SRCW,CR-10197,0,10197
60715,1015,SRCW,CR-10197,0,10197
61145,1030,TMTG,CR-10266,0,10266
61145,1030,TMTG,CR-10266,0,10266
16558,1015,SRCW,CR-10342,0,10342
16558,1015,SRCW,CR-10342,0,10342
26509,1030,TMTG,CR-10656,0,10656
26509,1030,TMTG,CR-10656,0,10656
32648,1040,ATVW,CR-10175,0,10175
32648,1040,ATVW,CR-10175,0,10175
39020,1035,ACCE,CR-10843,0,10843
39020,1035,ACCE,CR-10843,0,10843
39414,1050,AFAB,CR-10922,0,10922
39414,1050,AFAB,CR-10922,0,10922
63998,1015,SRCW,CR-10732,0,10732
63998,1015,SRCW,CR-10732,0,10732
65020,1030,TMTG,CR-10825,0,10825
65020,1030,TMTG,CR-10825,0,10825
14973,1055,SHUB,PC-10275,0,10275
14973,1055,SHUB,PC-10275,0,10275
25833,1030,TMTG,CR-10581,0,10581
25833,1030,TMTG,CR-10581,0,10581
32651,1040,ATVW,CR-10176,0,10176
32651,1040,ATVW,CR-10176,0,10176
39415,1050,AFAB,CR-10923,0,10923
39415,1050,AFAB,CR-10923,0,10923
800540,1015,SRCW,CR-10055,0,10055
800540,1015,SRCW,CR-10055,0,10055
29298,1035,ACCE,CR-10889,0,10889
29298,1035,ACCE,CR-10889,0,10889
29844,1015,SRCW,CR-10941,0,10941
29844,1015,SRCW,CR-10941,0,10941
31875,1015,SRCW,CR-10110,0,10110
31875,1015,SRCW,CR-10110,0,10110
33600,1030,TMTG,CR-10234,0,10234
33600,1030,TMTG,CR-10234,0,10234
37763,1010,AXLE,CR-10612,0,10612
37763,1010,AXLE,CR-10612,0,10612
39416,1050,AFAB,CR-10924,0,10924
39416,1050,AFAB,CR-10924,0,10924
63205,1050,AFAB,CR-10625,0,10625
63205,1050,AFAB,CR-10625,0,10625
64040,1030,TMTG,CR-10975,0,10975
64040,1030,TMTG,CR-10975,0,10975
22535,1025,TFAB,CR-10495,0,10495
22535,1025,TFAB,CR-10495,0,10495
31098,1020,UTIW,CR-10043,0,10043
31098,1020,UTIW,CR-10043,0,10043
33602,1030,TMTG,CR-10235,0,10235
33602,1030,TMTG,CR-10235,0,10235
37764,1010,AXLE,CR-10613,0,10613
37764,1010,AXLE,CR-10613,0,10613
60011,1025,TFAB,CR-10076,0,10076
60011,1025,TFAB,CR-10076,0,10076
63206,1050,AFAB,CR-10626,0,10626
63206,1050,AFAB,CR-10626,0,10626
18933,1055,SHUB,PC-10370,0,10370
18933,1055,SHUB,PC-10370,0,10370
31879,1015,SRCW,CR-10111,0,10111
31879,1015,SRCW,CR-10111,0,10111
32654,1045,SMWN,CR-10177,0,10177
32654,1045,SMWN,CR-10177,0,10177
33603,1030,TMTG,CR-10236,0,10236
33603,1030,TMTG,CR-10236,0,10236
35085,1035,ACCE,CR-10356,0,10356
35085,1035,ACCE,CR-10356,0,10356
37765,1010,AXLE,CR-10614,0,10614
37765,1010,AXLE,CR-10614,0,10614
60730,1015,SRCW,CR-10199,0,10199
60730,1015,SRCW,CR-10199,0,10199
61150,1030,TMTG,CR-10267,0,10267
61150,1030,TMTG,CR-10267,0,10267
61912,1010,AXLE,CR-10395,0,10395
61912,1010,AXLE,CR-10395,0,10395
63600,1030,TMTG,CR-10674,0,10674
63600,1030,TMTG,CR-10674,0,10674
800543,1015,SRCW,CR-10056,0,10056
800543,1015,SRCW,CR-10056,0,10056
22540,1025,TFAB,CR-10496,0,10496
22540,1025,TFAB,CR-10496,0,10496
31880,1015,SRCW,CR-10112,0,10112
31880,1015,SRCW,CR-10112,0,10112
32655,1020,UTIW,CR-10178,0,10178
32655,1020,UTIW,CR-10178,0,10178
33629,1030,TMTG,CR-10237,0,10237
33629,1030,TMTG,CR-10237,0,10237
34534,1015,SRCW,CR-10283,0,10283
34534,1015,SRCW,CR-10283,0,10283
37766,1010,AXLE,CR-10615,0,10615
37766,1010,AXLE,CR-10615,0,10615
39025,1035,ACCE,CR-10844,0,10844
39025,1035,ACCE,CR-10844,0,10844
60013,1050,AFAB,CR-10077,0,10077
60013,1050,AFAB,CR-10077,0,10077
64004,1015,SRCW,CR-10733,0,10733
64004,1015,SRCW,CR-10733,0,10733
32900,1070,SSAN,PC-10189,0,10189
32900,1070,SSAN,PC-10189,0,10189
16715,1025,TFAB,CR-10343,0,10343
16715,1025,TFAB,CR-10343,0,10343
22541,1025,TFAB,CR-10497,0,10497
22541,1025,TFAB,CR-10497,0,10497
35095,1030,TMTG,CR-10357,0,10357
35095,1030,TMTG,CR-10357,0,10357
37260,1030,TMTG,CR-10547,0,10547
37260,1030,TMTG,CR-10547,0,10547
39781,1030,TMTG,CR-11000,0,11000
39781,1030,TMTG,CR-11000,0,11000
60014,1025,TFAB,CR-10078,0,10078
60014,1025,TFAB,CR-10078,0,10078
60735,1045,SMWN,CR-10200,0,10200
60735,1045,SMWN,CR-10200,0,10200
65443,1030,TMTG,CR-10878,0,10878
65443,1030,TMTG,CR-10878,0,10878
800545,1015,SRCW,CR-10057,0,10057
800545,1015,SRCW,CR-10057,0,10057
19456,1055,SHUB,PC-10373,0,10373
19456,1055,SHUB,PC-10373,0,10373
28750CL,1055,SHUB,PC-10109,0,10109
28750CL,1055,SHUB,PC-10109,0,10109
25852,1030,TMTG,CR-10582,0,10582
25852,1030,TMTG,CR-10582,0,10582
29871,1035,ACCE,CR-10942,0,10942
29871,1035,ACCE,CR-10942,0,10942
32657,1045,SMWN,CR-10179,0,10179
32657,1045,SMWN,CR-10179,0,10179
35096,1030,TMTG,CR-10358,0,10358
35096,1030,TMTG,CR-10358,0,10358
37770,1010,AXLE,CR-10616,0,10616
37770,1010,AXLE,CR-10616,0,10616
60015,1025,TFAB,CR-10079,0,10079
60015,1025,TFAB,CR-10079,0,10079
62595,1010,AXLE,CR-10499,0,10499
62595,1010,AXLE,CR-10499,0,10499
62897,1045,SMWN,CR-10558,0,10558
62897,1045,SMWN,CR-10558,0,10558
65027,1050,AFAB,CR-10826,0,10826
65027,1050,AFAB,CR-10826,0,10826
65444,1030,TMTG,CR-10879,0,10879
65444,1030,TMTG,CR-10879,0,10879
18135,1015,SRCW,CR-10010,0,10010
18135,1015,SRCW,CR-10010,0,10010
800546,1015,SRCW,CR-10058,0,10058
800546,1015,SRCW,CR-10058,0,10058
29872,1035,ACCE,CR-10943,0,10943
29872,1035,ACCE,CR-10943,0,10943
35097,1030,TMTG,CR-10359,0,10359
35097,1030,TMTG,CR-10359,0,10359
62596,1010,AXLE,CR-10500,0,10500
62596,1010,AXLE,CR-10500,0,10500
65028,1050,AFAB,CR-10827,0,10827
65028,1050,AFAB,CR-10827,0,10827
65445,1030,TMTG,CR-10880,0,10880
65445,1030,TMTG,CR-10880,0,10880
800547,1015,SRCW,CR-10059,0,10059
800547,1015,SRCW,CR-10059,0,10059
19857,1055,SHUB,PC-10381,0,10381
19857,1055,SHUB,PC-10381,0,10381
29873,1035,ACCE,CR-10944,0,10944
29873,1035,ACCE,CR-10944,0,10944
32659,1050,AFAB,CR-10180,0,10180
32659,1050,AFAB,CR-10180,0,10180
60018,1015,SRCW,CR-10080,0,10080
60018,1015,SRCW,CR-10080,0,10080
65029,1050,AFAB,CR-10828,0,10828
65029,1050,AFAB,CR-10828,0,10828
65446,1030,TMTG,CR-10881,0,10881
65446,1030,TMTG,CR-10881,0,10881
32920,1070,SSAN,PC-10190,0,10190
32920,1070,SSAN,PC-10190,0,10190
25855,1030,TMTG,CR-10583,0,10583
25855,1030,TMTG,CR-10583,0,10583
26543,1035,ACCE,CR-10657,0,10657
26543,1035,ACCE,CR-10657,0,10657
32660,1020,UTIW,CR-10181,0,10181
32660,1020,UTIW,CR-10181,0,10181
37774,1010,AXLE,CR-10617,0,10617
37774,1010,AXLE,CR-10617,0,10617
39030,1035,ACCE,CR-10845,0,10845
39030,1035,ACCE,CR-10845,0,10845
60019,1015,SRCW,CR-10081,0,10081
60019,1015,SRCW,CR-10081,0,10081
61918,1065,KIA,CR-10396,0,10396
61918,1065,KIA,CR-10396,0,10396
62902,1025,TFAB,CR-10559,0,10559
62902,1025,TFAB,CR-10559,0,10559
64015,1045,SMWN,CR-10734,0,10734
64015,1045,SMWN,CR-10734,0,10734
65447,1030,TMTG,CR-10882,0,10882
65447,1030,TMTG,CR-10882,0,10882
16937,1015,SRCW,CR-10344,0,10344
16937,1015,SRCW,CR-10344,0,10344
32661,1045,SMWN,CR-10182,0,10182
32661,1045,SMWN,CR-10182,0,10182
39425,1050,AFAB,CR-10925,0,10925
39425,1050,AFAB,CR-10925,0,10925
60020,1015,SRCW,CR-10082,0,10082
60020,1015,SRCW,CR-10082,0,10082
62903,1025,TFAB,CR-10560,0,10560
62903,1025,TFAB,CR-10560,0,10560
65031,1050,AFAB,CR-10829,0,10829
65031,1050,AFAB,CR-10829,0,10829
65448,1030,TMTG,CR-10883,0,10883
65448,1030,TMTG,CR-10883,0,10883
16997,1015,SRCW,CR-10345,0,10345
16997,1015,SRCW,CR-10345,0,10345
31129,1015,SRCW,CR-10044,0,10044
31129,1015,SRCW,CR-10044,0,10044
32662,1045,SMWN,CR-10183,0,10183
32662,1045,SMWN,CR-10183,0,10183
34551,1015,SRCW,CR-10284,0,10284
34551,1015,SRCW,CR-10284,0,10284
37344,1010,AXLE,CR-10548,0,10548
37344,1010,AXLE,CR-10548,0,10548
37780,1010,AXLE,CR-10618,0,10618
37780,1010,AXLE,CR-10618,0,10618
60021,1015,SRCW,CR-10083,0,10083
60021,1015,SRCW,CR-10083,0,10083
60744,1030,TMTG,CR-10201,0,10201
60744,1030,TMTG,CR-10201,0,10201
62601,1050,AFAB,CR-10501,0,10501
62601,1050,AFAB,CR-10501,0,10501
65449,1030,TMTG,CR-10884,0,10884
65449,1030,TMTG,CR-10884,0,10884
31006P,1075,SUZU,PC-10111,0,10111
31006P,1075,SUZU,PC-10111,0,10111
3693,1025,TFAB,CR-10053,0,10053
3693,1025,TFAB,CR-10053,0,10053
26546,1035,ACCE,CR-10658,0,10658
26546,1035,ACCE,CR-10658,0,10658
34552,1015,SRCW,CR-10285,0,10285
34552,1015,SRCW,CR-10285,0,10285
35118,1015,SRCW,CR-10362,0,10362
35118,1015,SRCW,CR-10362,0,10362
37781,1010,AXLE,CR-10619,0,10619
37781,1010,AXLE,CR-10619,0,10619
39033,1010,AXLE,CR-10846,0,10846
39033,1010,AXLE,CR-10846,0,10846
60022,1015,SRCW,CR-10084,0,10084
60022,1015,SRCW,CR-10084,0,10084
62602,5020,MKTG,CR-10502,0,10502
62602,5020,MKTG,CR-10502,0,10502
65033,1050,AFAB,CR-10830,0,10830
65033,1050,AFAB,CR-10830,0,10830
65450,1030,TMTG,CR-10885,0,10885
65450,1030,TMTG,CR-10885,0,10885
22555,1030,TMTG,CR-10498,0,10498
22555,1030,TMTG,CR-10498,0,10498
26547,1035,ACCE,CR-10659,0,10659
26547,1035,ACCE,CR-10659,0,10659
29878,1035,ACCE,CR-10945,0,10945
29878,1035,ACCE,CR-10945,0,10945
31137,1015,SRCW,CR-10045,0,10045
31137,1015,SRCW,CR-10045,0,10045
32664,1045,SMWN,CR-10184,0,10184
32664,1045,SMWN,CR-10184,0,10184
37783,1010,AXLE,CR-10620,0,10620
37783,1010,AXLE,CR-10620,0,10620
38271,1030,TMTG,CR-10706,0,10706
38271,1030,TMTG,CR-10706,0,10706
39789,1045,SMWN,CR-11001,0,11001
39789,1045,SMWN,CR-11001,0,11001
61161,1015,SRCW,CR-10268,0,10268
61161,1015,SRCW,CR-10268,0,10268
62906,1045,SMWN,CR-10561,0,10561
62906,1045,SMWN,CR-10561,0,10561
64820,1015,SRCW,CR-10011,0,10011
64820,1015,SRCW,CR-10011,0,10011
800553,1015,SRCW,CR-10060,0,10060
800553,1015,SRCW,CR-10060,0,10060
17150,1015,SRCW,CR-10346,0,10346
17150,1015,SRCW,CR-10346,0,10346
26548,1035,ACCE,CR-10660,0,10660
26548,1035,ACCE,CR-10660,0,10660
29312,1035,ACCE,CR-10890,0,10890
29312,1035,ACCE,CR-10890,0,10890
29879,1035,ACCE,CR-10946,0,10946
29879,1035,ACCE,CR-10946,0,10946
39036,1010,AXLE,CR-10847,0,10847
39036,1010,AXLE,CR-10847,0,10847
65035,1050,AFAB,CR-10831,0,10831
65035,1050,AFAB,CR-10831,0,10831
915422,5020,MKTG,CR-10046,0,10046
915422,5020,MKTG,CR-10046,0,10046
3818,1015,SRCW,CR-10054,0,10054
3818,1015,SRCW,CR-10054,0,10054
25862,1030,TMTG,CR-10584,0,10584
25862,1030,TMTG,CR-10584,0,10584
26549,1035,ACCE,CR-10661,0,10661
26549,1035,ACCE,CR-10661,0,10661
28670,1025,TFAB,CR-10821,0,10821
28670,1025,TFAB,CR-10821,0,10821
39791,1045,SMWN,CR-11008,0,11008
39791,1045,SMWN,CR-11008,0,11008
60025,1015,SRCW,CR-10085,0,10085
60025,1015,SRCW,CR-10085,0,10085
800555,1015,SRCW,CR-10061,0,10061
800555,1015,SRCW,CR-10061,0,10061
28671,1030,TMTG,CR-10822,0,10822
28671,1030,TMTG,CR-10822,0,10822
39431,1015,SRCW,CR-10926,0,10926
39431,1015,SRCW,CR-10926,0,10926
60026,1015,SRCW,CR-10086,0,10086
60026,1015,SRCW,CR-10086,0,10086
60752,1015,SRCW,CR-10202,0,10202
60752,1015,SRCW,CR-10202,0,10202
62606,1025,TFAB,CR-10503,0,10503
62606,1025,TFAB,CR-10503,0,10503
65037,1050,AFAB,CR-10832,0,10832
65037,1050,AFAB,CR-10832,0,10832
3851,1025,TFAB,CR-10055,0,10055
3851,1025,TFAB,CR-10055,0,10055
30468,1040,ATVW,CR-10012,0,10012
30468,1040,ATVW,CR-10012,0,10012
31149,1015,SRCW,CR-10046,0,10046
31149,1015,SRCW,CR-10046,0,10046
36214,5020,MKTG,CR-10416,0,10416
36214,5020,MKTG,CR-10416,0,10416
39040,1010,AXLE,CR-10848,0,10848
39040,1010,AXLE,CR-10848,0,10848
39793,1010,AXLE,CR-11021,0,11021
39793,1010,AXLE,CR-11021,0,11021
60027,1015,SRCW,CR-10087,0,10087
60027,1015,SRCW,CR-10087,0,10087
60753,1050,AFAB,CR-10203,0,10203
60753,1050,AFAB,CR-10203,0,10203
3870,1045,SMWN,CR-10056,0,10056
3870,1045,SMWN,CR-10056,0,10056
24879,1025,TFAB,CR-10543,0,10543
24879,1025,TFAB,CR-10543,0,10543
31150,1015,SRCW,CR-10047,0,10047
31150,1015,SRCW,CR-10047,0,10047
32671,1045,SMWN,CR-10185,0,10185
32671,1045,SMWN,CR-10185,0,10185
35124,1025,TFAB,CR-10363,0,10363
35124,1025,TFAB,CR-10363,0,10363
36265,1040,ATVW,CR-10417,0,10417
36265,1040,ATVW,CR-10417,0,10417
39433,1015,SRCW,CR-10927,0,10927
39433,1015,SRCW,CR-10927,0,10927
60028,1015,SRCW,CR-10088,0,10088
60028,1015,SRCW,CR-10088,0,10088
61929,1015,SRCW,CR-10397,0,10397
61929,1015,SRCW,CR-10397,0,10397
65039,1050,AFAB,CR-10833,0,10833
65039,1050,AFAB,CR-10833,0,10833
29886,1035,ACCE,CR-10947,0,10947
29886,1035,ACCE,CR-10947,0,10947
35125,1025,TFAB,CR-10364,0,10364
35125,1025,TFAB,CR-10364,0,10364
61176,1025,TFAB,CR-10270,0,10270
61176,1025,TFAB,CR-10270,0,10270
61930,1015,SRCW,CR-10398,0,10398
61930,1015,SRCW,CR-10398,0,10398
800600,1015,SRCW,CR-10062,0,10062
800600,1015,SRCW,CR-10062,0,10062
24790,1055,SHUB,PC-10537,0,10537
24790,1055,SHUB,PC-10537,0,10537
14401,1015,SRCW,CR-10262,0,10262
14401,1015,SRCW,CR-10262,0,10262
25870,1015,SRCW,CR-10585,0,10585
25870,1015,SRCW,CR-10585,0,10585
36267,1015,SRCW,CR-10418,0,10418
36267,1015,SRCW,CR-10418,0,10418
60030,1015,SRCW,CR-10089,0,10089
60030,1015,SRCW,CR-10089,0,10089
60760,1030,TMTG,CR-10204,0,10204
60760,1030,TMTG,CR-10204,0,10204
61941,1015,SRCW,CR-10399,0,10399
61941,1015,SRCW,CR-10399,0,10399
65041,1050,AFAB,CR-10834,0,10834
65041,1050,AFAB,CR-10834,0,10834
3962,1015,SRCW,CR-10057,0,10057
3962,1015,SRCW,CR-10057,0,10057
14402,1015,SRCW,CR-10263,0,10263
14402,1015,SRCW,CR-10263,0,10263
30476,1050,AFAB,CR-10013,0,10013
30476,1050,AFAB,CR-10013,0,10013
36285,1050,AFAB,CR-10419,0,10419
36285,1050,AFAB,CR-10419,0,10419
37364,1010,AXLE,CR-10549,0,10549
37364,1010,AXLE,CR-10549,0,10549
39436,1015,SRCW,CR-10928,0,10928
39436,1015,SRCW,CR-10928,0,10928
61531,1040,ATVW,CR-10314,0,10314
61531,1040,ATVW,CR-10314,0,10314
24792,1055,SHUB,PC-10538,0,10538
24792,1055,SHUB,PC-10538,0,10538
17801,1015,SRCW,CR-10347,0,10347
17801,1015,SRCW,CR-10347,0,10347
22570,1040,ATVW,CR-10499,0,10499
22570,1040,ATVW,CR-10499,0,10499
32720,1005,THUB,CR-10186,0,10186
32720,1005,THUB,CR-10186,0,10186
37365,1010,AXLE,CR-10550,0,10550
37365,1010,AXLE,CR-10550,0,10550
38293,1015,SRCW,CR-10707,0,10707
38293,1015,SRCW,CR-10707,0,10707
39087,1025,TFAB,CR-10849,0,10849
39087,1025,TFAB,CR-10849,0,10849
39437,1015,SRCW,CR-10929,0,10929
39437,1015,SRCW,CR-10929,0,10929
39805,1015,SRCW,CR-11052,0,11052
39805,1015,SRCW,CR-11052,0,11052
60035,1015,SRCW,CR-10090,0,10090
60035,1015,SRCW,CR-10090,0,10090
65043,1050,AFAB,CR-10835,0,10835
65043,1050,AFAB,CR-10835,0,10835
64757,1045,SMWN,CR-10012,0,10012
64757,1045,SMWN,CR-10012,0,10012
17810,1030,TMTG,CR-10348,0,10348
17810,1030,TMTG,CR-10348,0,10348
22572,1040,ATVW,CR-10500,0,10500
22572,1040,ATVW,CR-10500,0,10500
25873,1030,TMTG,CR-10586,0,10586
25873,1030,TMTG,CR-10586,0,10586
29893,1035,ACCE,CR-10948,0,10948
29893,1035,ACCE,CR-10948,0,10948
31175,1025,TFAB,CR-10048,0,10048
31175,1025,TFAB,CR-10048,0,10048
32721,1005,THUB,CR-10187,0,10187
32721,1005,THUB,CR-10187,0,10187
37366,1010,AXLE,CR-10551,0,10551
37366,1010,AXLE,CR-10551,0,10551
39088,1025,TFAB,CR-10850,0,10850
39088,1025,TFAB,CR-10850,0,10850
39438,1015,SRCW,CR-10930,0,10930
39438,1015,SRCW,CR-10930,0,10930
60036,1030,TMTG,CR-10091,0,10091
60036,1030,TMTG,CR-10091,0,10091
62916,1025,TFAB,CR-10562,0,10562
62916,1025,TFAB,CR-10562,0,10562
17820,1030,TMTG,CR-10349,0,10349
17820,1030,TMTG,CR-10349,0,10349
22629,1035,ACCE,CR-10501,0,10501
22629,1035,ACCE,CR-10501,0,10501
29894,1035,ACCE,CR-10949,0,10949
29894,1035,ACCE,CR-10949,0,10949
30490,1020,UTIW,CR-10014,0,10014
30490,1020,UTIW,CR-10014,0,10014
36299,1020,UTIW,CR-10420,0,10420
36299,1020,UTIW,CR-10420,0,10420
37367,1010,AXLE,CR-10552,0,10552
37367,1010,AXLE,CR-10552,0,10552
39439,1050,AFAB,CR-10931,0,10931
39439,1050,AFAB,CR-10931,0,10931
60037,1030,TMTG,CR-10092,0,10092
60037,1030,TMTG,CR-10092,0,10092
60766,1030,TMTG,CR-10205,0,10205
60766,1030,TMTG,CR-10205,0,10205
65045,1050,AFAB,CR-10836,0,10836
65045,1050,AFAB,CR-10836,0,10836
63095,1025,TFAB,CR-10976,0,10976
63095,1025,TFAB,CR-10976,0,10976
18017,1025,TFAB,CR-10350,0,10350
18017,1025,TFAB,CR-10350,0,10350
22630,1035,ACCE,CR-10502,0,10502
22630,1035,ACCE,CR-10502,0,10502
25879,1025,TFAB,CR-10587,0,10587
25879,1025,TFAB,CR-10587,0,10587
28683,1015,SRCW,CR-10823,0,10823
28683,1015,SRCW,CR-10823,0,10823
34570,1015,SRCW,CR-10286,0,10286
34570,1015,SRCW,CR-10286,0,10286
35134,1025,TFAB,CR-10365,0,10365
35134,1025,TFAB,CR-10365,0,10365
36300,1020,UTIW,CR-10421,0,10421
36300,1020,UTIW,CR-10421,0,10421
37368,1010,AXLE,CR-10553,0,10553
37368,1010,AXLE,CR-10553,0,10553
37802,1050,AFAB,CR-10621,0,10621
37802,1050,AFAB,CR-10621,0,10621
39090,1025,TFAB,CR-10851,0,10851
39090,1025,TFAB,CR-10851,0,10851
60038,1015,SRCW,CR-10093,0,10093
60038,1015,SRCW,CR-10093,0,10093
61946,1015,SRCW,CR-10400,0,10400
61946,1015,SRCW,CR-10400,0,10400
65508,1030,TMTG,CR-10886,0,10886
65508,1030,TMTG,CR-10886,0,10886
14469,1015,SRCW,CR-10264,0,10264
14469,1015,SRCW,CR-10264,0,10264
22631,1035,ACCE,CR-10503,0,10503
22631,1035,ACCE,CR-10503,0,10503
35136,1025,TFAB,CR-10366,0,10366
35136,1025,TFAB,CR-10366,0,10366
37369,1010,AXLE,CR-10554,0,10554
37369,1010,AXLE,CR-10554,0,10554
38297,1015,SRCW,CR-10708,0,10708
38297,1015,SRCW,CR-10708,0,10708
62616,1050,AFAB,CR-10504,0,10504
62616,1050,AFAB,CR-10504,0,10504
63234,1030,TMTG,CR-10627,0,10627
63234,1030,TMTG,CR-10627,0,10627
65047,1050,AFAB,CR-10837,0,10837
65047,1050,AFAB,CR-10837,0,10837
65509,1030,TMTG,CR-10887,0,10887
65509,1030,TMTG,CR-10887,0,10887
22632,1035,ACCE,CR-10504,0,10504
22632,1035,ACCE,CR-10504,0,10504
25883,1030,TMTG,CR-10588,0,10588
25883,1030,TMTG,CR-10588,0,10588
31209,1025,TFAB,CR-10049,0,10049
31209,1025,TFAB,CR-10049,0,10049
35138,1015,SRCW,CR-10367,0,10367
35138,1015,SRCW,CR-10367,0,10367
37809,1050,AFAB,CR-10622,0,10622
37809,1050,AFAB,CR-10622,0,10622
38298,1015,SRCW,CR-10709,0,10709
38298,1015,SRCW,CR-10709,0,10709
63235,1030,TMTG,CR-10628,0,10628
63235,1030,TMTG,CR-10628,0,10628
24889,1015,SRCW,CR-10544,0,10544
24889,1015,SRCW,CR-10544,0,10544
29898,1035,ACCE,CR-10950,0,10950
29898,1035,ACCE,CR-10950,0,10950
35140,1035,ACCE,CR-10368,0,10368
35140,1035,ACCE,CR-10368,0,10368
37374,1025,TFAB,CR-10555,0,10555
37374,1025,TFAB,CR-10555,0,10555
37812,1050,AFAB,CR-10623,0,10623
37812,1050,AFAB,CR-10623,0,10623
63236,1025,TFAB,CR-10629,0,10629
63236,1025,TFAB,CR-10629,0,10629
65049,1050,AFAB,CR-10838,0,10838
65049,1050,AFAB,CR-10838,0,10838
22680,1035,ACCE,CR-10505,0,10505
22680,1035,ACCE,CR-10505,0,10505
24890,1015,SRCW,CR-10545,0,10545
24890,1015,SRCW,CR-10545,0,10545
26563,1035,ACCE,CR-10665,0,10665
26563,1035,ACCE,CR-10665,0,10665
27110,1015,SRCW,CR-10701,0,10701
27110,1015,SRCW,CR-10701,0,10701
29899,1035,ACCE,CR-10951,0,10951
29899,1035,ACCE,CR-10951,0,10951
30495,1045,SMWN,CR-10015,0,10015
30495,1045,SMWN,CR-10015,0,10015
35141,1035,ACCE,CR-10369,0,10369
35141,1035,ACCE,CR-10369,0,10369
36882,1095,CHUB,CR-10475,0,10475
36882,1095,CHUB,CR-10475,0,10475
37375,1025,TFAB,CR-10556,0,10556
37375,1025,TFAB,CR-10556,0,10556
39818,1015,SRCW,CR-11100,0,11100
39818,1015,SRCW,CR-11100,0,11100
60775,1035,ACCE,CR-10206,0,10206
60775,1035,ACCE,CR-10206,0,10206
61539,1045,SMWN,CR-10315,0,10315
61539,1045,SMWN,CR-10315,0,10315
61950,1015,SRCW,CR-10401,0,10401
61950,1015,SRCW,CR-10401,0,10401
65051,1050,AFAB,CR-10839,0,10839
65051,1050,AFAB,CR-10839,0,10839
65530,1015,SRCW,CR-10888,0,10888
65530,1015,SRCW,CR-10888,0,10888
915019,5020,MKTG,CR-10063,0,10063
915019,5020,MKTG,CR-10063,0,10063
26276,1065,KIA,PC-10640,0,10640
26276,1065,KIA,PC-10640,0,10640
4504,1025,TFAB,CR-10058,0,10058
4504,1025,TFAB,CR-10058,0,10058
22681,1040,ATVW,CR-10506,0,10506
22681,1040,ATVW,CR-10506,0,10506
25890,1030,TMTG,CR-10589,0,10589
25890,1030,TMTG,CR-10589,0,10589
26564,1035,ACCE,CR-10666,0,10666
